municipio_codigo;municipio_nombre;sexo;nacionalidad;poblacion_empadronada
902;Puentes Viejas;Mujer;Africa;6
902;Puentes Viejas;Mujer;América Central y del Caribe;0
902;Puentes Viejas;Mujer;América del Norte;0
902;Puentes Viejas;Mujer;América del Sur;1
902;Puentes Viejas;Mujer;Apátridas;0
902;Puentes Viejas;Mujer;Asia;1
902;Puentes Viejas;Mujer;Oceanía;0
902;Puentes Viejas;Mujer;Otros países de América;0
902;Puentes Viejas;Mujer;Resto de Europa;1
902;Puentes Viejas;Mujer;Unión Europea;278
119;Quijorna;Hombre;Africa;35
119;Quijorna;Hombre;América Central y del Caribe;10
119;Quijorna;Hombre;América del Norte;3
119;Quijorna;Hombre;América del Sur;33
119;Quijorna;Hombre;Apátridas;0
119;Quijorna;Hombre;Asia;5
119;Quijorna;Hombre;Oceanía;0
119;Quijorna;Hombre;Otros países de América;0
119;Quijorna;Hombre;Resto de Europa;1
119;Quijorna;Hombre;Unión Europea;1573
119;Quijorna;Mujer;Africa;25
119;Quijorna;Mujer;América Central y del Caribe;10
119;Quijorna;Mujer;América del Norte;6
119;Quijorna;Mujer;América del Sur;50
119;Quijorna;Mujer;Apátridas;0
119;Quijorna;Mujer;Asia;6
119;Quijorna;Mujer;Oceanía;0
119;Quijorna;Mujer;Otros países de América;0
119;Quijorna;Mujer;Resto de Europa;4
119;Quijorna;Mujer;Unión Europea;1521
120;Rascafría;Hombre;Africa;12
120;Rascafría;Hombre;América Central y del Caribe;8
120;Rascafría;Hombre;América del Norte;1
120;Rascafría;Hombre;América del Sur;19
120;Rascafría;Hombre;Apátridas;0
120;Rascafría;Hombre;Asia;4
120;Rascafría;Hombre;Oceanía;0
120;Rascafría;Hombre;Otros países de América;0
120;Rascafría;Hombre;Resto de Europa;1
120;Rascafría;Hombre;Unión Europea;869
120;Rascafría;Mujer;Africa;9
120;Rascafría;Mujer;América Central y del Caribe;5
120;Rascafría;Mujer;América del Norte;6
120;Rascafría;Mujer;América del Sur;9
120;Rascafría;Mujer;Apátridas;0
120;Rascafría;Mujer;Asia;2
120;Rascafría;Mujer;Oceanía;0
120;Rascafría;Mujer;Otros países de América;0
120;Rascafría;Mujer;Resto de Europa;0
120;Rascafría;Mujer;Unión Europea;727
121;Redueña;Hombre;Africa;1
121;Redueña;Hombre;América Central y del Caribe;0
121;Redueña;Hombre;América del Norte;0
121;Redueña;Hombre;América del Sur;1
121;Redueña;Hombre;Apátridas;0
121;Redueña;Hombre;Asia;0
121;Redueña;Hombre;Oceanía;0
121;Redueña;Hombre;Otros países de América;0
121;Redueña;Hombre;Resto de Europa;0
121;Redueña;Hombre;Unión Europea;133
121;Redueña;Mujer;Africa;0
121;Redueña;Mujer;América Central y del Caribe;0
121;Redueña;Mujer;América del Norte;0
121;Redueña;Mujer;América del Sur;0
121;Redueña;Mujer;Apátridas;0
121;Redueña;Mujer;Asia;0
121;Redueña;Mujer;Oceanía;0
121;Redueña;Mujer;Otros países de América;0
121;Redueña;Mujer;Resto de Europa;2
121;Redueña;Mujer;Unión Europea;111
122;Ribatejada;Hombre;Africa;10
122;Ribatejada;Hombre;América Central y del Caribe;1
122;Ribatejada;Hombre;América del Norte;0
122;Ribatejada;Hombre;América del Sur;8
122;Ribatejada;Hombre;Apátridas;0
122;Ribatejada;Hombre;Asia;0
122;Ribatejada;Hombre;Oceanía;0
122;Ribatejada;Hombre;Otros países de América;0
122;Ribatejada;Hombre;Resto de Europa;0
122;Ribatejada;Hombre;Unión Europea;341
122;Ribatejada;Mujer;Africa;3
122;Ribatejada;Mujer;América Central y del Caribe;0
122;Ribatejada;Mujer;América del Norte;0
122;Ribatejada;Mujer;América del Sur;10
122;Ribatejada;Mujer;Apátridas;0
122;Ribatejada;Mujer;Asia;0
122;Ribatejada;Mujer;Oceanía;0
122;Ribatejada;Mujer;Otros países de América;0
122;Ribatejada;Mujer;Resto de Europa;0
122;Ribatejada;Mujer;Unión Europea;329
123;Rivas-Vaciamadrid;Hombre;Africa;538
123;Rivas-Vaciamadrid;Hombre;América Central y del Caribe;93
123;Rivas-Vaciamadrid;Hombre;América del Norte;26
123;Rivas-Vaciamadrid;Hombre;América del Sur;414
123;Rivas-Vaciamadrid;Hombre;Apátridas;7
123;Rivas-Vaciamadrid;Hombre;Asia;229
123;Rivas-Vaciamadrid;Hombre;Oceanía;2
123;Rivas-Vaciamadrid;Hombre;Otros países de América;0
123;Rivas-Vaciamadrid;Hombre;Resto de Europa;56
123;Rivas-Vaciamadrid;Hombre;Unión Europea;40260
123;Rivas-Vaciamadrid;Mujer;Africa;467
123;Rivas-Vaciamadrid;Mujer;América Central y del Caribe;148
123;Rivas-Vaciamadrid;Mujer;América del Norte;57
123;Rivas-Vaciamadrid;Mujer;América del Sur;556
123;Rivas-Vaciamadrid;Mujer;Apátridas;6
123;Rivas-Vaciamadrid;Mujer;Asia;259
123;Rivas-Vaciamadrid;Mujer;Oceanía;1
123;Rivas-Vaciamadrid;Mujer;Otros países de América;0
123;Rivas-Vaciamadrid;Mujer;Resto de Europa;123
123;Rivas-Vaciamadrid;Mujer;Unión Europea;40525
124;Robledillo de la Jara;Hombre;Africa;1
124;Robledillo de la Jara;Hombre;América Central y del Caribe;0
124;Robledillo de la Jara;Hombre;América del Norte;0
124;Robledillo de la Jara;Hombre;América del Sur;0
124;Robledillo de la Jara;Hombre;Apátridas;0
124;Robledillo de la Jara;Hombre;Asia;0
124;Robledillo de la Jara;Hombre;Oceanía;0
124;Robledillo de la Jara;Hombre;Otros países de América;0
124;Robledillo de la Jara;Hombre;Resto de Europa;0
124;Robledillo de la Jara;Hombre;Unión Europea;42
124;Robledillo de la Jara;Mujer;Africa;0
124;Robledillo de la Jara;Mujer;América Central y del Caribe;0
124;Robledillo de la Jara;Mujer;América del Norte;0
124;Robledillo de la Jara;Mujer;América del Sur;0
124;Robledillo de la Jara;Mujer;Apátridas;0
124;Robledillo de la Jara;Mujer;Asia;0
124;Robledillo de la Jara;Mujer;Oceanía;0
124;Robledillo de la Jara;Mujer;Otros países de América;0
124;Robledillo de la Jara;Mujer;Resto de Europa;0
124;Robledillo de la Jara;Mujer;Unión Europea;44
125;Robledo de Chavela;Hombre;Africa;21
125;Robledo de Chavela;Hombre;América Central y del Caribe;4
125;Robledo de Chavela;Hombre;América del Norte;1
125;Robledo de Chavela;Hombre;América del Sur;35
125;Robledo de Chavela;Hombre;Apátridas;0
125;Robledo de Chavela;Hombre;Asia;3
125;Robledo de Chavela;Hombre;Oceanía;0
125;Robledo de Chavela;Hombre;Otros países de América;0
125;Robledo de Chavela;Hombre;Resto de Europa;23
125;Robledo de Chavela;Hombre;Unión Europea;2039
125;Robledo de Chavela;Mujer;Africa;19
125;Robledo de Chavela;Mujer;América Central y del Caribe;3
125;Robledo de Chavela;Mujer;América del Norte;4
125;Robledo de Chavela;Mujer;América del Sur;39
125;Robledo de Chavela;Mujer;Apátridas;0
125;Robledo de Chavela;Mujer;Asia;3
125;Robledo de Chavela;Mujer;Oceanía;0
125;Robledo de Chavela;Mujer;Otros países de América;0
125;Robledo de Chavela;Mujer;Resto de Europa;22
125;Robledo de Chavela;Mujer;Unión Europea;1857
126;Robregordo;Hombre;Africa;1
126;Robregordo;Hombre;América Central y del Caribe;0
126;Robregordo;Hombre;América del Norte;0
126;Robregordo;Hombre;América del Sur;0
126;Robregordo;Hombre;Apátridas;0
126;Robregordo;Hombre;Asia;0
126;Robregordo;Hombre;Oceanía;0
126;Robregordo;Hombre;Otros países de América;0
126;Robregordo;Hombre;Resto de Europa;0
126;Robregordo;Hombre;Unión Europea;26
126;Robregordo;Mujer;Africa;2
126;Robregordo;Mujer;América Central y del Caribe;0
126;Robregordo;Mujer;América del Norte;0
126;Robregordo;Mujer;América del Sur;1
126;Robregordo;Mujer;Apátridas;0
126;Robregordo;Mujer;Asia;0
126;Robregordo;Mujer;Oceanía;0
126;Robregordo;Mujer;Otros países de América;0
126;Robregordo;Mujer;Resto de Europa;0
126;Robregordo;Mujer;Unión Europea;14
127;Rozas de Madrid (Las);Hombre;Africa;336
127;Rozas de Madrid (Las);Hombre;América Central y del Caribe;184
127;Rozas de Madrid (Las);Hombre;América del Norte;135
127;Rozas de Madrid (Las);Hombre;América del Sur;841
127;Rozas de Madrid (Las);Hombre;Apátridas;0
127;Rozas de Madrid (Las);Hombre;Asia;421
127;Rozas de Madrid (Las);Hombre;Oceanía;3
127;Rozas de Madrid (Las);Hombre;Otros países de América;0
127;Rozas de Madrid (Las);Hombre;Resto de Europa;84
127;Rozas de Madrid (Las);Hombre;Unión Europea;44011
127;Rozas de Madrid (Las);Mujer;Africa;303
127;Rozas de Madrid (Las);Mujer;América Central y del Caribe;341
127;Rozas de Madrid (Las);Mujer;América del Norte;163
127;Rozas de Madrid (Las);Mujer;América del Sur;1282
127;Rozas de Madrid (Las);Mujer;Apátridas;0
127;Rozas de Madrid (Las);Mujer;Asia;508
127;Rozas de Madrid (Las);Mujer;Oceanía;4
127;Rozas de Madrid (Las);Mujer;Otros países de América;0
127;Rozas de Madrid (Las);Mujer;Resto de Europa;179
127;Rozas de Madrid (Las);Mujer;Unión Europea;46276
128;Rozas de Puerto Real;Hombre;Africa;0
128;Rozas de Puerto Real;Hombre;América Central y del Caribe;1
128;Rozas de Puerto Real;Hombre;América del Norte;0
128;Rozas de Puerto Real;Hombre;América del Sur;6
128;Rozas de Puerto Real;Hombre;Apátridas;0
128;Rozas de Puerto Real;Hombre;Asia;0
128;Rozas de Puerto Real;Hombre;Oceanía;0
128;Rozas de Puerto Real;Hombre;Otros países de América;0
128;Rozas de Puerto Real;Hombre;Resto de Europa;0
128;Rozas de Puerto Real;Hombre;Unión Europea;303
128;Rozas de Puerto Real;Mujer;Africa;0
128;Rozas de Puerto Real;Mujer;América Central y del Caribe;2
128;Rozas de Puerto Real;Mujer;América del Norte;0
128;Rozas de Puerto Real;Mujer;América del Sur;2
128;Rozas de Puerto Real;Mujer;Apátridas;0
128;Rozas de Puerto Real;Mujer;Asia;0
128;Rozas de Puerto Real;Mujer;Oceanía;0
128;Rozas de Puerto Real;Mujer;Otros países de América;0
128;Rozas de Puerto Real;Mujer;Resto de Europa;0
128;Rozas de Puerto Real;Mujer;Unión Europea;220
129;San Agustín del Guadalix;Hombre;Africa;52
129;San Agustín del Guadalix;Hombre;América Central y del Caribe;78
129;San Agustín del Guadalix;Hombre;América del Norte;14
129;San Agustín del Guadalix;Hombre;América del Sur;127
129;San Agustín del Guadalix;Hombre;Apátridas;0
129;San Agustín del Guadalix;Hombre;Asia;31
129;San Agustín del Guadalix;Hombre;Oceanía;0
129;San Agustín del Guadalix;Hombre;Otros países de América;0
129;San Agustín del Guadalix;Hombre;Resto de Europa;43
129;San Agustín del Guadalix;Hombre;Unión Europea;6085
129;San Agustín del Guadalix;Mujer;Africa;48
129;San Agustín del Guadalix;Mujer;América Central y del Caribe;116
129;San Agustín del Guadalix;Mujer;América del Norte;18
129;San Agustín del Guadalix;Mujer;América del Sur;160
129;San Agustín del Guadalix;Mujer;Apátridas;0
129;San Agustín del Guadalix;Mujer;Asia;41
129;San Agustín del Guadalix;Mujer;Oceanía;1
129;San Agustín del Guadalix;Mujer;Otros países de América;0
129;San Agustín del Guadalix;Mujer;Resto de Europa;42
129;San Agustín del Guadalix;Mujer;Unión Europea;6247
130;San Fernando de Henares;Hombre;Africa;85
130;San Fernando de Henares;Hombre;América Central y del Caribe;38
130;San Fernando de Henares;Hombre;América del Norte;13
130;San Fernando de Henares;Hombre;América del Sur;127
130;San Fernando de Henares;Hombre;Apátridas;0
130;San Fernando de Henares;Hombre;Asia;143
130;San Fernando de Henares;Hombre;Oceanía;0
130;San Fernando de Henares;Hombre;Otros países de América;0
130;San Fernando de Henares;Hombre;Resto de Europa;44
130;San Fernando de Henares;Hombre;Unión Europea;18908
130;San Fernando de Henares;Mujer;Africa;73
130;San Fernando de Henares;Mujer;América Central y del Caribe;63
130;San Fernando de Henares;Mujer;América del Norte;19
130;San Fernando de Henares;Mujer;América del Sur;178
130;San Fernando de Henares;Mujer;Apátridas;0
130;San Fernando de Henares;Mujer;Asia;109
130;San Fernando de Henares;Mujer;Oceanía;1
130;San Fernando de Henares;Mujer;Otros países de América;0
130;San Fernando de Henares;Mujer;Resto de Europa;67
130;San Fernando de Henares;Mujer;Unión Europea;19813
131;San Lorenzo de El Escorial;Hombre;Africa;182
131;San Lorenzo de El Escorial;Hombre;América Central y del Caribe;73
131;San Lorenzo de El Escorial;Hombre;América del Norte;19
131;San Lorenzo de El Escorial;Hombre;América del Sur;121
131;San Lorenzo de El Escorial;Hombre;Apátridas;0
131;San Lorenzo de El Escorial;Hombre;Asia;42
131;San Lorenzo de El Escorial;Hombre;Oceanía;1
131;San Lorenzo de El Escorial;Hombre;Otros países de América;0
131;San Lorenzo de El Escorial;Hombre;Resto de Europa;66
131;San Lorenzo de El Escorial;Hombre;Unión Europea;8133
131;San Lorenzo de El Escorial;Mujer;Africa;146
131;San Lorenzo de El Escorial;Mujer;América Central y del Caribe;72
131;San Lorenzo de El Escorial;Mujer;América del Norte;32
131;San Lorenzo de El Escorial;Mujer;América del Sur;158
131;San Lorenzo de El Escorial;Mujer;Apátridas;0
131;San Lorenzo de El Escorial;Mujer;Asia;66
131;San Lorenzo de El Escorial;Mujer;Oceanía;0
131;San Lorenzo de El Escorial;Mujer;Otros países de América;0
131;San Lorenzo de El Escorial;Mujer;Resto de Europa;88
131;San Lorenzo de El Escorial;Mujer;Unión Europea;8825
132;San Martín de la Vega;Hombre;Africa;460
132;San Martín de la Vega;Hombre;América Central y del Caribe;28
132;San Martín de la Vega;Hombre;América del Norte;6
132;San Martín de la Vega;Hombre;América del Sur;144
132;San Martín de la Vega;Hombre;Apátridas;0
132;San Martín de la Vega;Hombre;Asia;43
132;San Martín de la Vega;Hombre;Oceanía;1
132;San Martín de la Vega;Hombre;Otros países de América;0
132;San Martín de la Vega;Hombre;Resto de Europa;16
132;San Martín de la Vega;Hombre;Unión Europea;8902
132;San Martín de la Vega;Mujer;Africa;350
132;San Martín de la Vega;Mujer;América Central y del Caribe;47
132;San Martín de la Vega;Mujer;América del Norte;13
132;San Martín de la Vega;Mujer;América del Sur;182
132;San Martín de la Vega;Mujer;Apátridas;0
132;San Martín de la Vega;Mujer;Asia;40
132;San Martín de la Vega;Mujer;Oceanía;0
132;San Martín de la Vega;Mujer;Otros países de América;0
132;San Martín de la Vega;Mujer;Resto de Europa;31
132;San Martín de la Vega;Mujer;Unión Europea;8561
133;San Martín de Valdeiglesias;Hombre;Africa;313
133;San Martín de Valdeiglesias;Hombre;América Central y del Caribe;6
133;San Martín de Valdeiglesias;Hombre;América del Norte;3
133;San Martín de Valdeiglesias;Hombre;América del Sur;89
133;San Martín de Valdeiglesias;Hombre;Apátridas;0
133;San Martín de Valdeiglesias;Hombre;Asia;27
133;San Martín de Valdeiglesias;Hombre;Oceanía;0
133;San Martín de Valdeiglesias;Hombre;Otros países de América;0
133;San Martín de Valdeiglesias;Hombre;Resto de Europa;9
133;San Martín de Valdeiglesias;Hombre;Unión Europea;3710
133;San Martín de Valdeiglesias;Mujer;Africa;258
133;San Martín de Valdeiglesias;Mujer;América Central y del Caribe;8
133;San Martín de Valdeiglesias;Mujer;América del Norte;4
133;San Martín de Valdeiglesias;Mujer;América del Sur;116
133;San Martín de Valdeiglesias;Mujer;Apátridas;0
133;San Martín de Valdeiglesias;Mujer;Asia;19
133;San Martín de Valdeiglesias;Mujer;Oceanía;0
133;San Martín de Valdeiglesias;Mujer;Otros países de América;0
133;San Martín de Valdeiglesias;Mujer;Resto de Europa;12
133;San Martín de Valdeiglesias;Mujer;Unión Europea;3724
134;San Sebastián de los Reyes;Hombre;Africa;490
134;San Sebastián de los Reyes;Hombre;América Central y del Caribe;286
134;San Sebastián de los Reyes;Hombre;América del Norte;70
134;San Sebastián de los Reyes;Hombre;América del Sur;1195
134;San Sebastián de los Reyes;Hombre;Apátridas;2
134;San Sebastián de los Reyes;Hombre;Asia;527
134;San Sebastián de los Reyes;Hombre;Oceanía;0
134;San Sebastián de los Reyes;Hombre;Otros países de América;0
134;San Sebastián de los Reyes;Hombre;Resto de Europa;86
134;San Sebastián de los Reyes;Hombre;Unión Europea;39764
134;San Sebastián de los Reyes;Mujer;Africa;354
134;San Sebastián de los Reyes;Mujer;América Central y del Caribe;460
134;San Sebastián de los Reyes;Mujer;América del Norte;110
134;San Sebastián de los Reyes;Mujer;América del Sur;1617
134;San Sebastián de los Reyes;Mujer;Apátridas;1
134;San Sebastián de los Reyes;Mujer;Asia;435
134;San Sebastián de los Reyes;Mujer;Oceanía;1
134;San Sebastián de los Reyes;Mujer;Otros países de América;0
134;San Sebastián de los Reyes;Mujer;Resto de Europa;177
134;San Sebastián de los Reyes;Mujer;Unión Europea;41132
135;Santa María de la Alameda;Hombre;Africa;16
135;Santa María de la Alameda;Hombre;América Central y del Caribe;0
135;Santa María de la Alameda;Hombre;América del Norte;0
135;Santa María de la Alameda;Hombre;América del Sur;3
135;Santa María de la Alameda;Hombre;Apátridas;0
135;Santa María de la Alameda;Hombre;Asia;0
135;Santa María de la Alameda;Hombre;Oceanía;0
135;Santa María de la Alameda;Hombre;Otros países de América;0
135;Santa María de la Alameda;Hombre;Resto de Europa;1
135;Santa María de la Alameda;Hombre;Unión Europea;596
135;Santa María de la Alameda;Mujer;Africa;24
135;Santa María de la Alameda;Mujer;América Central y del Caribe;2
135;Santa María de la Alameda;Mujer;América del Norte;1
135;Santa María de la Alameda;Mujer;América del Sur;5
135;Santa María de la Alameda;Mujer;Apátridas;0
135;Santa María de la Alameda;Mujer;Asia;1
135;Santa María de la Alameda;Mujer;Oceanía;0
135;Santa María de la Alameda;Mujer;Otros países de América;0
135;Santa María de la Alameda;Mujer;Resto de Europa;1
135;Santa María de la Alameda;Mujer;Unión Europea;513
136;Santorcaz;Hombre;Africa;0
136;Santorcaz;Hombre;América Central y del Caribe;1
136;Santorcaz;Hombre;América del Norte;0
136;Santorcaz;Hombre;América del Sur;5
136;Santorcaz;Hombre;Apátridas;0
136;Santorcaz;Hombre;Asia;2
136;Santorcaz;Hombre;Oceanía;0
136;Santorcaz;Hombre;Otros países de América;0
136;Santorcaz;Hombre;Resto de Europa;0
136;Santorcaz;Hombre;Unión Europea;429
136;Santorcaz;Mujer;Africa;0
136;Santorcaz;Mujer;América Central y del Caribe;2
136;Santorcaz;Mujer;América del Norte;1
136;Santorcaz;Mujer;América del Sur;5
136;Santorcaz;Mujer;Apátridas;0
136;Santorcaz;Mujer;Asia;3
136;Santorcaz;Mujer;Oceanía;0
136;Santorcaz;Mujer;Otros países de América;0
136;Santorcaz;Mujer;Resto de Europa;1
136;Santorcaz;Mujer;Unión Europea;407
137;Santos de la Humosa (Los);Hombre;Africa;31
137;Santos de la Humosa (Los);Hombre;América Central y del Caribe;3
137;Santos de la Humosa (Los);Hombre;América del Norte;0
137;Santos de la Humosa (Los);Hombre;América del Sur;16
137;Santos de la Humosa (Los);Hombre;Apátridas;0
137;Santos de la Humosa (Los);Hombre;Asia;6
137;Santos de la Humosa (Los);Hombre;Oceanía;0
137;Santos de la Humosa (Los);Hombre;Otros países de América;0
137;Santos de la Humosa (Los);Hombre;Resto de Europa;4
137;Santos de la Humosa (Los);Hombre;Unión Europea;1210
137;Santos de la Humosa (Los);Mujer;Africa;28
137;Santos de la Humosa (Los);Mujer;América Central y del Caribe;4
137;Santos de la Humosa (Los);Mujer;América del Norte;5
137;Santos de la Humosa (Los);Mujer;América del Sur;23
137;Santos de la Humosa (Los);Mujer;Apátridas;0
137;Santos de la Humosa (Los);Mujer;Asia;8
137;Santos de la Humosa (Los);Mujer;Oceanía;0
137;Santos de la Humosa (Los);Mujer;Otros países de América;0
137;Santos de la Humosa (Los);Mujer;Resto de Europa;5
137;Santos de la Humosa (Los);Mujer;Unión Europea;1143
138;Serna del Monte (La);Hombre;Africa;2
138;Serna del Monte (La);Hombre;América Central y del Caribe;0
138;Serna del Monte (La);Hombre;América del Norte;0
138;Serna del Monte (La);Hombre;América del Sur;0
138;Serna del Monte (La);Hombre;Apátridas;0
138;Serna del Monte (La);Hombre;Asia;0
138;Serna del Monte (La);Hombre;Oceanía;0
138;Serna del Monte (La);Hombre;Otros países de América;0
138;Serna del Monte (La);Hombre;Resto de Europa;0
138;Serna del Monte (La);Hombre;Unión Europea;38
138;Serna del Monte (La);Mujer;Africa;1
138;Serna del Monte (La);Mujer;América Central y del Caribe;0
138;Serna del Monte (La);Mujer;América del Norte;0
138;Serna del Monte (La);Mujer;América del Sur;0
138;Serna del Monte (La);Mujer;Apátridas;0
138;Serna del Monte (La);Mujer;Asia;0
138;Serna del Monte (La);Mujer;Oceanía;0
138;Serna del Monte (La);Mujer;Otros países de América;0
138;Serna del Monte (La);Mujer;Resto de Europa;0
138;Serna del Monte (La);Mujer;Unión Europea;32
140;Serranillos del Valle;Hombre;Africa;13
140;Serranillos del Valle;Hombre;América Central y del Caribe;2
140;Serranillos del Valle;Hombre;América del Norte;1
140;Serranillos del Valle;Hombre;América del Sur;12
140;Serranillos del Valle;Hombre;Apátridas;0
140;Serranillos del Valle;Hombre;Asia;8
140;Serranillos del Valle;Hombre;Oceanía;0
140;Serranillos del Valle;Hombre;Otros países de América;0
140;Serranillos del Valle;Hombre;Resto de Europa;1
140;Serranillos del Valle;Hombre;Unión Europea;1929
140;Serranillos del Valle;Mujer;Africa;10
140;Serranillos del Valle;Mujer;América Central y del Caribe;4
140;Serranillos del Valle;Mujer;América del Norte;0
140;Serranillos del Valle;Mujer;América del Sur;14
140;Serranillos del Valle;Mujer;Apátridas;0
140;Serranillos del Valle;Mujer;Asia;12
140;Serranillos del Valle;Mujer;Oceanía;0
140;Serranillos del Valle;Mujer;Otros países de América;0
140;Serranillos del Valle;Mujer;Resto de Europa;3
140;Serranillos del Valle;Mujer;Unión Europea;1958
141;Sevilla la Nueva;Hombre;Africa;112
141;Sevilla la Nueva;Hombre;América Central y del Caribe;6
141;Sevilla la Nueva;Hombre;América del Norte;7
141;Sevilla la Nueva;Hombre;América del Sur;78
141;Sevilla la Nueva;Hombre;Apátridas;0
141;Sevilla la Nueva;Hombre;Asia;15
141;Sevilla la Nueva;Hombre;Oceanía;0
141;Sevilla la Nueva;Hombre;Otros países de América;0
141;Sevilla la Nueva;Hombre;Resto de Europa;14
141;Sevilla la Nueva;Hombre;Unión Europea;4253
141;Sevilla la Nueva;Mujer;Africa;82
141;Sevilla la Nueva;Mujer;América Central y del Caribe;15
141;Sevilla la Nueva;Mujer;América del Norte;5
141;Sevilla la Nueva;Mujer;América del Sur;95
141;Sevilla la Nueva;Mujer;Apátridas;0
141;Sevilla la Nueva;Mujer;Asia;13
141;Sevilla la Nueva;Mujer;Oceanía;1
141;Sevilla la Nueva;Mujer;Otros países de América;0
141;Sevilla la Nueva;Mujer;Resto de Europa;17
141;Sevilla la Nueva;Mujer;Unión Europea;4380
143;Somosierra;Hombre;Africa;0
143;Somosierra;Hombre;América Central y del Caribe;0
143;Somosierra;Hombre;América del Norte;0
143;Somosierra;Hombre;América del Sur;1
143;Somosierra;Hombre;Apátridas;0
143;Somosierra;Hombre;Asia;0
143;Somosierra;Hombre;Oceanía;0
143;Somosierra;Hombre;Otros países de América;0
143;Somosierra;Hombre;Resto de Europa;0
143;Somosierra;Hombre;Unión Europea;43
143;Somosierra;Mujer;Africa;0
143;Somosierra;Mujer;América Central y del Caribe;0
143;Somosierra;Mujer;América del Norte;0
143;Somosierra;Mujer;América del Sur;0
143;Somosierra;Mujer;Apátridas;0
143;Somosierra;Mujer;Asia;0
143;Somosierra;Mujer;Oceanía;0
143;Somosierra;Mujer;Otros países de América;0
143;Somosierra;Mujer;Resto de Europa;0
143;Somosierra;Mujer;Unión Europea;33
144;Soto del Real;Hombre;Africa;60
144;Soto del Real;Hombre;América Central y del Caribe;10
144;Soto del Real;Hombre;América del Norte;9
144;Soto del Real;Hombre;América del Sur;84
144;Soto del Real;Hombre;Apátridas;0
144;Soto del Real;Hombre;Asia;16
144;Soto del Real;Hombre;Oceanía;1
144;Soto del Real;Hombre;Otros países de América;0
144;Soto del Real;Hombre;Resto de Europa;6
144;Soto del Real;Hombre;Unión Europea;4037
144;Soto del Real;Mujer;Africa;49
144;Soto del Real;Mujer;América Central y del Caribe;11
144;Soto del Real;Mujer;América del Norte;12
144;Soto del Real;Mujer;América del Sur;106
144;Soto del Real;Mujer;Apátridas;0
144;Soto del Real;Mujer;Asia;17
144;Soto del Real;Mujer;Oceanía;0
144;Soto del Real;Mujer;Otros países de América;0
144;Soto del Real;Mujer;Resto de Europa;14
144;Soto del Real;Mujer;Unión Europea;4175
145;Talamanca de Jarama;Hombre;Africa;47
145;Talamanca de Jarama;Hombre;América Central y del Caribe;6
145;Talamanca de Jarama;Hombre;América del Norte;4
145;Talamanca de Jarama;Hombre;América del Sur;47
145;Talamanca de Jarama;Hombre;Apátridas;0
145;Talamanca de Jarama;Hombre;Asia;7
145;Talamanca de Jarama;Hombre;Oceanía;0
145;Talamanca de Jarama;Hombre;Otros países de América;0
145;Talamanca de Jarama;Hombre;Resto de Europa;6
145;Talamanca de Jarama;Hombre;Unión Europea;1652
145;Talamanca de Jarama;Mujer;Africa;42
145;Talamanca de Jarama;Mujer;América Central y del Caribe;11
145;Talamanca de Jarama;Mujer;América del Norte;1
145;Talamanca de Jarama;Mujer;América del Sur;56
145;Talamanca de Jarama;Mujer;Apátridas;0
145;Talamanca de Jarama;Mujer;Asia;7
145;Talamanca de Jarama;Mujer;Oceanía;0
145;Talamanca de Jarama;Mujer;Otros países de América;0
145;Talamanca de Jarama;Mujer;Resto de Europa;13
145;Talamanca de Jarama;Mujer;Unión Europea;1674
146;Tielmes;Hombre;Africa;24
146;Tielmes;Hombre;América Central y del Caribe;1
146;Tielmes;Hombre;América del Norte;0
146;Tielmes;Hombre;América del Sur;17
146;Tielmes;Hombre;Apátridas;0
146;Tielmes;Hombre;Asia;2
146;Tielmes;Hombre;Oceanía;0
146;Tielmes;Hombre;Otros países de América;0
146;Tielmes;Hombre;Resto de Europa;0
146;Tielmes;Hombre;Unión Europea;1286
146;Tielmes;Mujer;Africa;11
146;Tielmes;Mujer;América Central y del Caribe;9
146;Tielmes;Mujer;América del Norte;0
146;Tielmes;Mujer;América del Sur;27
146;Tielmes;Mujer;Apátridas;0
146;Tielmes;Mujer;Asia;4
146;Tielmes;Mujer;Oceanía;0
146;Tielmes;Mujer;Otros países de América;0
146;Tielmes;Mujer;Resto de Europa;3
146;Tielmes;Mujer;Unión Europea;1226
147;Titulcia;Hombre;Africa;6
147;Titulcia;Hombre;América Central y del Caribe;1
147;Titulcia;Hombre;América del Norte;0
147;Titulcia;Hombre;América del Sur;5
147;Titulcia;Hombre;Apátridas;0
147;Titulcia;Hombre;Asia;2
147;Titulcia;Hombre;Oceanía;0
147;Titulcia;Hombre;Otros países de América;0
147;Titulcia;Hombre;Resto de Europa;0
147;Titulcia;Hombre;Unión Europea;637
147;Titulcia;Mujer;Africa;6
147;Titulcia;Mujer;América Central y del Caribe;3
147;Titulcia;Mujer;América del Norte;0
147;Titulcia;Mujer;América del Sur;7
147;Titulcia;Mujer;Apátridas;0
147;Titulcia;Mujer;Asia;0
147;Titulcia;Mujer;Oceanía;0
147;Titulcia;Mujer;Otros países de América;0
147;Titulcia;Mujer;Resto de Europa;0
147;Titulcia;Mujer;Unión Europea;607
148;Torrejón de Ardoz;Hombre;Africa;2306
148;Torrejón de Ardoz;Hombre;América Central y del Caribe;346
148;Torrejón de Ardoz;Hombre;América del Norte;72
148;Torrejón de Ardoz;Hombre;América del Sur;1454
148;Torrejón de Ardoz;Hombre;Apátridas;0
