COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,665,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,1375,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,125,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,62,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,187,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,1020,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,664,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,1684,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,1855,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,1391,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,3246,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,629,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,1216,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,1845,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,128,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,98,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,226,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,1445,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,1235,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,2680,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,2202,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,2549,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,4751,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,629,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,1216,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,1845,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,128,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,98,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,226,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,1445,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,1235,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,2680,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,2202,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,2549,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,4751,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,1098,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,748,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,1846,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,63,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,28,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,91,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,291,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,166,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,457,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,1452,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,942,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,2394,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,1098,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,748,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,1846,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,63,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,PRT,Portugal,28,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,91,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,291,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,166,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,457,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,1452,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,942,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,2394,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,2437,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,2629,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,5066,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,316,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,188,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,504,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,2756,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,2065,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,4821,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,5509,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,4882,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,10391,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,2437,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,2629,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,5066,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,316,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,188,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,504,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,2756,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,2065,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,4821,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,5509,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,4882,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,10391,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,77,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,68,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,145,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,5,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,3,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,8,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,83,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,44,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,127,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,165,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,115,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,280,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,77,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,68,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,145,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,5,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,3,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,8,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,83,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,44,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,127,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,165,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,115,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,280,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,87,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,108,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,195,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,8,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,7,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,15,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,97,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,75,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,172,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,192,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,190,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,382,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,87,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,108,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,195,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,8,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,15,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,97,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,75,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,172,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,192,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,190,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,382,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,105,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,51,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,156,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,7,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,7,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,18,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,13,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,31,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,130,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,64,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,194,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,PRT,Portugal,105,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,PRT,Portugal,51,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,PRT,Portugal,156,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,PRT,Portugal,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,PRT,Portugal,18,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,PRT,Portugal,13,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,31,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,PRT,Portugal,130,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,PRT,Portugal,64,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,194,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,269,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,227,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,496,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,20,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,10,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,30,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,198,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,132,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,330,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,487,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,369,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,856,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,PRT,Portugal,269,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,PRT,Portugal,227,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,PRT,Portugal,496,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,PRT,Portugal,20,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,PRT,Portugal,10,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,30,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,PRT,Portugal,198,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,PRT,Portugal,132,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,330,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,PRT,Portugal,487,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,PRT,Portugal,369,,
OCEA,Oceania,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,856,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,5626,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,6672,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,12298,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,801,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,368,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,1169,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,3452,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,1747,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,5199,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,9879,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,8787,,
SCAC,South and Central America and Caribbean,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,18666,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,PRT,Portugal,5626,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,PRT,Portugal,6672,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,PRT,Portugal,12298,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,PRT,Portugal,801,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,PRT,Portugal,368,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,1169,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,PRT,Portugal,3452,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,PRT,Portugal,1747,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,5199,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,PRT,Portugal,9879,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,PRT,Portugal,8787,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,18666,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,7584,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,PRT,Portugal,12885,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,PRT,Portugal,20469,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,PRT,Portugal,1112,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,PRT,Portugal,765,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,PRT,Portugal,1877,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,PRT,Portugal,8595,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,PRT,Portugal,4702,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,PRT,Portugal,13297,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,PRT,Portugal,17291,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,PRT,Portugal,18352,,
SCAC,South and Central America and Caribbean,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,PRT,Portugal,35643,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,PRT,Portugal,7584,,
